Gender,Height,Weight
Male,151,165
Male,154,160
Male,194,296
Male,148,186
Male,226,92
Male,228,221
Male,168,256
Male,205,222
Male,222,237
Male,204,158
Male,170,217
Male,184,56
Male,178,271
Male,139,228
Male,228,130
Male,145,144
Male,167,230
Male,173,153
Male,169,268
Male,196,154
Male,169,260
Male,219,106
Male,191,200
Male,218,143
Male,191,60
Male,195,39
Male,160,117
Male,197,263
Male,201,109
Male,147,90
Male,134,95
Male,173,89
Male,174,49
Male,207,257
Male,212,89
Male,162,162
Male,208,162
Male,169,69
Male,135,187
Male,150,92
Male,199,288
Male,148,105
Male,193,203
Male,195,154
Male,200,52
Male,183,38
Male,153,105
Male,137,92
Male,190,155
Male,201,273
Male,201,247
Male,194,261
Male,209,90
Male,148,208
Male,166,155
Male,204,186
Male,175,268
Male,185,144
Male,180,170
Male,135,255
Male,181,277
Male,179,45
Male,218,90
Male,180,205
Male,130,178
Male,179,179
Male,166,275
Male,171,255
Male,209,37
Male,147,281
Male,176,144
Male,170,189
Male,204,59
Male,182,273
Male,217,38
Male,170,230
Male,187,159
Male,154,283
Male,191,270
Male,153,218
Male,190,240
Male,140,67
Male,142,149
Male,172,123
Male,218,103
Male,141,247
Male,142,209
Male,190,249
Male,133,226
Male,209,89
Male,176,188
Male,227,246
Male,217,185
Male,221,43
Male,146,70
Male,152,133
Male,199,242
Male,165,135
Male,160,119
Male,172,247
Male,131,196
Male,191,238
Male,135,81
Male,130,170
Male,159,51
Male,197,282
Male,193,170
Male,185,69
Male,161,264
Male,191,101
Male,182,67
Male,221,106
Male,139,138
Male,198,201
Male,197,103
Male,140,209
Male,209,62
Male,137,196
Male,166,86
Male,158,235
Male,213,265
Male,218,38
Male,151,128
Male,214,191
Male,196,227
Male,221,176
Male,221,88
Male,225,63
Male,197,44
Male,144,111
Male,172,211
Male,196,67
Male,167,247
Male,167,241
Male,145,41
Male,131,86
Male,185,39
Male,162,192
Male,198,192
Male,190,298
Male,131,94
Male,152,98
Male,188,290
Male,133,129
Male,224,253
Male,174,135
Male,138,167
Male,169,88
Male,150,157
Male,138,184
Male,176,244
Male,181,192
Male,212,76
Male,212,79
Male,207,124
Male,166,238
Male,157,278
Male,198,295
Male,224,258
Male,145,60
Male,146,177
Male,219,276
Male,141,45
Male,178,76
Male,159,257
Male,197,237
Male,130,281
Male,228,220
Male,137,191
Male,211,102
Male,189,266
Male,226,141
Male,218,162
Male,131,212
Male,219,65
Male,137,125
Male,185,125
Male,189,67
Male,164,226
Male,159,35
Male,134,48
Male,165,80
Male,208,78
Male,131,175
Male,211,49
Male,202,298
Male,189,115
Male,196,36
Male,154,201
Male,154,181
Male,198,106
Male,148,84
Male,173,234
Male,221,99
Male,215,123
Male,151,133
Male,136,47
Male,191,106
Male,229,221
Male,218,239
Male,157,73
Male,131,262
Male,205,265
Male,194,39
Male,182,123
Male,203,203
Male,204,225
Male,159,144
Male,205,168
Male,181,254
Male,137,155
Male,139,61
Male,182,202
Male,171,150
Male,224,218
Male,190,236
Male,200,59
Male,155,64
Male,187,75
Male,130,156
Male,139,107
Male,177,199
Male,212,67
Male,196,156
Male,205,113
Male,224,164
Male,213,97
Male,167,141
Male,192,171
Male,137,44
Male,172,255
Male,229,293
Male,185,234
Male,171,52
Male,184,106
Male,194,142
Male,178,203
Male,155,103
Male,173,290
Male,147,193
Male,150,262
Male,218,282
Male,211,194
Male,150,198
Male,218,270
Male,207,269
Male,181,246
Male,179,191
Male,214,291
Male,200,123
Male,187,206
Male,176,149
Male,183,180
Male,225,54
Male,229,143
Male,196,196
Male,147,259
Male,187,204
Male,165,61
Male,185,90
Male,158,155
Male,166,72
Male,217,226
Male,153,154
Male,188,63
Male,176,108
Male,152,214
Male,159,289
Male,187,38
Male,198,65
Male,215,85
Male,215,43
Male,151,251
Male,202,90
Male,151,43
Male,150,71
Male,225,299
Male,195,214
Male,154,154
Male,221,136
Male,165,43
Male,171,121
Male,169,245
Male,169,82
Male,201,151
Male,161,62
Male,183,54
Male,174,125
Male,229,176
Male,179,36
Male,223,125
Male,198,201
Male,192,47
Male,178,84
Male,208,62
Male,142,243
Male,200,76
Male,215,206
Male,224,106
Male,158,138
Male,229,68
Male,207,196
Male,196,54
Male,136,74
Male,171,236
Male,226,93
Male,212,262
Male,156,272
Male,155,43
Male,144,176
Male,210,261
Male,155,255
Male,206,240
Male,153,118
Male,221,211
Male,137,71
Male,140,299
Male,209,167
Male,177,50
Male,132,150
Male,151,232
Male,162,154
Male,139,188
Male,226,131
Male,161,149
Male,199,197
Male,206,218
Male,188,252
Male,223,188
Male,199,46
Male,214,85
Male,171,175
Male,133,51
Male,205,158
Male,205,81
Male,170,292
Male,212,197
Male,195,218
Male,229,42
Male,197,239
Male,207,280
Male,132,76
Male,158,61
Male,162,247
Male,213,210
Male,229,175
Male,138,173
Male,135,243
Male,161,163
Male,212,257
Male,219,52
Male,141,156
Male,208,178
Male,167,50
Male,176,247
Male,185,297
Male,147,194
Male,224,236
Male,171,226
Male,173,273
Male,186,144
Male,141,276
Male,153,196
Male,170,232
Male,194,191
Male,155,66
Male,179,215
Male,145,119
Male,187,246
Male,134,275
Male,130,284
Male,204,41
Male,190,36
Male,181,225
Male,147,278
Male,160,284
Male,209,153
Male,210,293
Male,150,65
Male,182,275
Male,139,282
Male,133,292
Male,172,163
Male,218,289
Male,213,213
Male,187,293
Male,145,177
Male,150,50
Male,193,181
Male,218,289
Male,169,192
Male,130,225
Male,145,153
Male,166,293
Male,137,146
Male,162,205
Male,185,222
Male,192,190
Male,209,226
Male,208,176
Male,198,141
Male,187,55
Male,196,92
Male,226,136
Male,224,254
Male,152,173
Male,157,195
Male,137,275
Male,209,183
Male,169,269
Male,210,254
Male,159,220
Male,152,73
Male,206,122
Male,208,214
Male,131,104
Male,218,234
Male,186,184
Male,134,110
Male,215,92
Male,199,207
Male,217,134
Male,165,210
Male,170,251
Male,153,276
Male,132,169
Male,208,292
Male,213,248
Male,170,276
Male,215,210
Male,227,91
Male,171,205
Male,212,287
Male,199,229
Male,210,232
Male,175,112
Male,165,188
Male,184,61
Male,132,37
Male,175,284
Male,161,218
Male,194,130
Male,166,56
Male,182,296
Male,188,167
Male,163,80
Male,156,190
Male,147,231
Male,179,35
Male,192,232
Male,200,205
Male,184,189
Male,226,266
Male,169,142
Male,131,284
Male,174,83
Male,164,216
Male,169,109
Male,189,180
Male,134,91
Male,183,266
Male,181,240
Male,149,153
Male,142,258
Male,144,168
Male,227,175
Male,211,135
Male,157,66
Male,206,283
Male,175,87
Male,151,171
Male,183,133
Male,229,194
Male,139,118
Male,152,47
Male,171,201
Male,165,286
Male,162,294
Male,170,179
Male,150,219
Male,195,194
Male,187,181
Male,153,172
Male,201,290
Male,200,102
Male,174,176
Male,182,193
Male,196,99
Male,219,44
Male,207,71
Male,154,160
Male,193,210
Male,169,51
Male,140,185
Male,147,255
Male,171,76
Male,201,249
Male,178,124
Male,205,243
Male,188,201
Male,167,220
Male,178,260
Male,133,129
Male,229,173
Male,198,289
Male,145,179
Male,155,87
Male,152,40
Male,174,109
Male,229,82
Male,167,81
Male,199,262
Male,169,101
Male,184,182
Male,204,61
Male,195,65
Male,211,60
Male,222,215
Male,175,92
Male,219,254
Male,192,290
Male,203,280
Male,187,240
Male,213,93
Male,137,202
Male,165,263
Male,146,240
Male,140,229
Male,203,284
Male,149,69
Male,139,195
Male,201,85
Male,130,83
Male,181,239
Male,195,88
Male,206,215
Male,214,48
Male,185,172
Male,165,148
Male,202,78
Male,139,280
Male,212,211
Male,220,273
Male,161,119
Male,212,114
Male,132,243
Male,141,290
Male,156,111
Male,149,256
Male,166,261
Male,195,88
Male,177,52
Male,160,59
Male,216,126
Male,154,253
Male,205,118
Male,216,181
Male,175,111
Male,159,68
Male,209,40
Male,163,268
Male,165,197
Male,218,181
Male,134,73
Male,180,135
Male,156,72
Male,134,290
Male,163,69
Male,211,235
Male,183,172
Male,222,286
Male,200,168
Male,200,212
Male,153,58
Male,160,238
Male,178,271
Male,133,130
Male,192,180
Male,142,178
Male,184,213
Male,134,296
Male,211,60
Male,226,122
Male,168,262
Male,173,257
Male,207,201
Male,216,121
Male,138,161
Male,175,190
Male,216,260
Male,166,35
Male,227,46
Male,207,291
Male,211,290
Male,176,267
Male,210,116
Male,198,285
Male,180,107
Male,219,279
Male,160,97
Male,202,40
Male,189,284
Male,211,282
Male,135,157
Male,166,256
Male,204,247
Male,210,113
Male,228,35
Male,200,294
Male,168,173
Male,143,249
Male,153,83
Male,208,279
Male,192,73
Male,156,146
Male,143,280
Male,212,248
Male,200,129
Male,224,265
Male,211,85
Male,206,133
Male,189,205
Male,219,256
Male,150,190
Male,159,81
Male,219,155
Male,155,184
Male,154,74
Male,145,218
Male,212,154
Male,150,227
Male,213,220
Male,156,218
Male,174,254
Male,194,214
Male,142,257
Male,202,154
Male,135,258
Male,225,185
Male,157,264
Male,223,77
Male,181,158
Male,227,92
Male,194,84
Male,171,148
Male,219,67
Male,160,243
Male,190,181
Male,138,101
Male,164,235
Male,212,161
Male,202,98
Male,180,262
Male,202,89
Male,215,54
Male,208,234
Male,147,126
Male,138,60
Male,149,268
Male,187,158
Male,188,278
Male,210,86
Male,188,111
Male,181,169
Male,205,68
Male,148,249
Male,214,59
Male,194,100
Male,167,81
Male,168,294
Male,159,81
Male,229,232
Male,169,167
Male,210,120
Male,153,287
Male,183,89
Male,135,225
Male,166,198
Male,181,215
Male,130,267
Male,224,291
Male,188,241
Male,158,133
Male,137,275
Male,223,159
Male,214,249
Male,212,271
Male,154,268
Male,183,250
Male,206,61
Male,143,259
Male,229,99
Male,153,297
Male,143,74
Male,194,210
Male,213,155
Male,189,104
Male,144,265
Male,202,157
Male,205,122
Male,149,123
Male,211,99
Male,186,199
Male,207,49
Male,133,204
Male,164,150
Male,196,96
Male,131,98
Male,217,231
Male,186,181
Male,133,172
Male,224,95
Male,131,154
Male,223,49
Male,217,173
Male,173,181
Male,153,196
Male,185,283
Male,134,46
Male,204,283
Male,147,73
Male,157,104
Male,180,231
Male,226,39
Male,145,131
Male,130,41
Male,163,161
Male,165,142
Male,140,76
Male,219,247
Male,152,141
Male,160,53
Male,142,92
Male,195,56
Male,133,187
Male,148,164
Male,202,220
Male,191,200
Male,161,116
Male,179,114
Male,225,48
Male,203,205
Male,202,103
Male,187,103
Male,224,147
Male,142,225
Male,193,121
Male,227,254
Male,210,289
Male,202,120
Male,171,280
Male,166,103
Male,181,132
Male,150,79
Male,193,105
Male,187,283
Male,190,173
Male,171,209
Male,135,38
Male,193,51
Male,184,38
Male,146,187
Male,211,195
Male,211,290
Male,218,84
Male,203,79
Male,164,45
Male,227,286
Male,143,68
Male,140,151
Male,229,271
Male,146,184
Male,181,223
Male,161,112
Male,167,294
Male,185,124
Male,130,278
Male,140,282
Male,176,223
Male,167,256
Male,153,282
Male,193,76
Male,178,161
Male,148,193
Male,153,280
Male,154,65
Male,163,265
Male,174,247
Male,158,160
Male,196,137
Male,196,163
Male,203,100
Male,153,85
Male,133,153
Male,225,59
Male,147,207
Male,176,209
Male,200,263
Male,199,286
Male,220,126
Male,191,65
Male,149,182
Male,223,238
Male,175,159
Male,139,174
Male,170,179
Male,149,235
Male,216,242
Male,154,258
Male,157,71
Male,145,35
Male,150,148
Male,157,185
Male,148,238
Male,225,36
Male,209,145
Male,185,46
Male,161,198
Male,134,101
Male,206,92
Male,166,176
Male,141,255
Male,146,55
Male,137,44
Male,133,203
Male,140,241
Male,213,223
Male,215,106
Male,214,114
Male,190,212
Male,191,259
Male,181,158
Male,143,81
Male,212,36
Male,193,75
Male,179,168
Male,207,130
Male,225,261
Male,190,212
Male,162,210
Male,213,121
Male,219,82
Male,194,165
Male,150,199
Male,152,181
Male,133,63
Male,134,39
Male,175,140
Male,131,60
Male,200,287
Male,174,192
Male,152,214
Male,173,151
Male,149,293
Male,157,171
Male,195,234
Male,153,209
Male,134,51
Male,185,267
Male,227,192
Male,216,177
Male,166,162
Male,206,259
Male,162,68
Male,152,270
Male,153,46
Male,133,238
Male,156,271
Male,175,104
Male,133,128
Male,218,141
Male,146,89
Male,224,41
Male,167,165
Male,190,125
Male,155,157
Male,139,93
Male,141,251
Male,130,158
Male,199,230
Male,211,246
Male,197,211
Male,143,85
Male,167,111
Male,192,160
Male,177,270
Male,166,127
Male,210,112
Male,143,74
Male,138,178
Male,221,239
Male,159,291
Male,226,106
Male,193,105
Male,178,101
Male,188,141
Male,137,209
Male,181,47
Male,158,212
Male,226,138
Male,215,131
Male,137,272
Male,208,258
Male,196,264
Male,191,55
Male,170,106
Male,224,69
Male,153,209
Male,172,161
Male,176,198
Male,173,219
Male,137,164
Male,212,172
Male,183,83
Male,145,41
Male,225,102
Male,218,266
Male,169,200
Male,161,214
Male,213,176
Male,201,174
Male,187,55
Male,178,270
Male,131,251
Male,136,116
Male,137,94
Male,176,57
Male,227,108
Male,148,73
Male,141,278
Male,161,80
Male,186,197
Male,176,43
Male,204,202
Male,180,285
Male,180,219
Male,144,151
Male,188,244
Male,205,295
Male,182,171
Male,140,55
Male,193,92
Male,206,231
Male,197,52
Male,220,166
Male,166,64
Male,226,167
Male,204,160
Male,160,137
Male,159,121
Male,186,219
Male,216,273
Male,198,106
Male,145,171
Male,146,228
Male,174,65
Male,207,281
Male,198,267
Male,222,150
Male,131,54
Male,132,58
Male,177,285
Male,218,138
Male,164,152
Male,218,248
Male,134,83
Male,224,147
Male,226,256
Male,222,276
Male,133,126
Male,139,51
Male,191,235
Male,225,62
Male,130,264
Male,138,108
Male,214,66
Male,171,81
Male,163,68
Male,228,99
Male,207,225
Male,149,200
Male,135,240
Male,219,102
Male,212,240
Male,152,127
Male,142,245
Male,198,98
Male,132,45
Male,138,123
Male,165,293
Male,138,188
Male,215,210
Male,155,263
Male,213,234
Male,178,282
Male,185,121
Male,148,275
Male,222,239
Male,165,99
Male,155,49
Male,182,39
Male,158,204
Male,156,154
Male,210,81
Male,184,217
Male,228,95
Male,153,167
Male,170,174
Male,226,74
Male,212,265
Male,168,125
Male,134,89
Male,146,191
Male,145,40
Male,203,40
Male,186,282
Male,160,113
Male,217,180
Male,141,127
Male,229,249
Male,135,273
Male,182,189
Male,141,35
Male,224,243
Male,171,164
Male,204,244
Male,195,121
Male,175,137
Male,187,271
Male,179,66
Male,132,170
Male,205,71
Male,166,67
Male,194,219
Male,190,252
Male,143,158
Male,200,266
Male,135,120
Male,157,152
Male,154,146
Male,189,65
Male,145,243
Male,190,158
Male,225,38
Male,132,251
Male,221,215
Male,147,284
Male,227,47
Male,226,205
Male,132,77
Male,189,125
Male,156,106
Male,215,79
Male,155,293
Male,213,141
Male,185,55
Male,175,267
Male,171,186
Male,154,100
Male,153,217
Male,190,289
Male,213,190
Male,133,215
Male,130,132
Male,172,268
Male,185,39
Male,193,129
Male,199,43
Male,192,102
Male,203,63
Male,224,227
Male,169,277
Male,218,239
Male,184,139
Male,140,52
Male,169,280
Male,130,42
Male,206,238
Male,145,106
Male,204,69
Male,179,119
Male,219,120
Male,220,37
Male,223,101
Male,172,106
Male,222,63
Male,228,251
Male,226,170
Male,147,155
Male,210,135
Male,172,236
Male,157,65
Male,209,143
Male,170,173
Male,151,35
Male,141,120
Male,145,172
Male,157,139
Male,145,47
Male,156,126
Male,173,113
Male,140,135
Male,196,189
Male,175,46
Male,178,153
Male,192,275
Male,149,130
Male,188,200
Male,145,49
Male,214,226
Male,224,256
Male,182,142
Male,178,257
Male,204,58
Male,196,54
Male,135,92
Male,175,35
Male,170,230
Male,145,253
Male,139,285
Male,206,91
Male,225,118
Male,210,66
Male,167,178
Male,205,239
Male,205,87
Male,188,276
Male,158,154
Male,149,184
Male,165,123
Male,218,190
Male,187,163
Male,140,56
Male,200,127
Male,180,65
Male,195,87
Male,199,151
Male,186,266
Male,198,60
Male,190,146
Male,181,45
Male,171,62
Male,182,143
Male,147,48
Male,210,96
Male,220,190
Male,200,195
Male,200,265
Male,224,52
Male,167,188
Male,172,229
Male,183,73
Male,191,289
Male,213,43
Male,228,190
Male,176,140
Male,174,101
Male,182,264
Male,159,35
Male,160,275
Male,165,37
Male,180,190
Male,217,194
Male,138,68
Male,189,199
Male,215,74
Male,195,70
Male,162,37
Male,219,284
Male,169,140
Male,229,134
Male,152,171
Male,217,214
Male,150,145
Male,219,101
Male,180,148
Male,228,184
Male,196,213
Male,177,256
Male,222,84
Male,229,277
Male,172,281
Male,153,103
Male,160,239
Male,208,129
Male,191,35
Male,134,137
Male,142,94
Male,203,286
Male,177,286
Male,199,146
Male,141,165
Male,177,225
Male,154,261
Male,171,234
Male,201,166
Male,227,259
Male,168,239
Male,221,269
Male,140,59
Male,180,169
Male,182,224
Male,172,139
Male,165,142
Male,137,270
Male,137,174
Male,192,263
Male,218,120
Male,196,47
Male,190,283
Male,168,178
Male,189,133
Male,184,237
Male,196,251
Male,149,84
Male,136,60
Male,180,260
Male,216,67
Male,170,78
Male,189,119
Male,168,73
Male,150,214
Male,187,183
Male,145,252
Male,185,255
Male,161,82
Male,146,295
Male,223,284
Male,137,176
Male,158,263
Male,149,90
Male,140,83
Male,225,194
Male,213,131
Male,180,138
Male,217,77
Male,147,72
Male,183,112
Male,223,209
Male,175,122
Male,229,93
Male,226,201
Male,189,57
Male,220,215
Male,159,60
Male,214,133
Male,189,110
Male,211,254
Male,137,293
Male,192,190
Male,140,199
Male,218,64
Male,200,171
Male,149,129
Male,147,265
Male,209,264
Male,163,95
Male,175,116
Male,172,189
Male,165,193
Male,179,187
Male,130,137
Male,213,194
Male,215,298
Male,201,99
Male,159,263
Male,140,65
Male,179,275
Male,138,100
Male,169,196
Male,155,63
Male,213,210
Male,213,200
Male,178,68
Male,208,56
